building_id,damage_grade,damage_grade_n
95490,2,1
353802,3,2
279876,3,2
527948,2,1
461003,2,1
235079,2,1
278313,2,1
990751,2,1
944031,1,0
252585,3,2
501294,2,1
739747,1,0
395387,2,1
352514,2,1
36825,2,1
406187,2,1
609465,3,2
373162,2,1
364769,2,1
198846,3,2
514340,2,1
502935,2,1
470769,3,2
311260,3,2
432659,3,2
59579,2,1
306255,1,0
919143,3,2
215712,2,1
28463,2,1
734516,2,1
512575,3,2
768182,3,2
949413,3,2
117899,2,1
507812,3,2
980252,3,2
220772,2,1
676444,3,2
104320,2,1
273572,3,2
617801,2,1
449664,2,1
828552,2,1
777934,3,2
719201,2,1
52143,2,1
65337,2,1
947798,2,1
356943,3,2
718551,3,2
43960,2,1
251691,3,2
10218,2,1
520327,2,1
829663,3,2
95808,1,0
282679,1,0
903792,2,1
375931,2,1
256561,2,1
385446,3,2
842108,2,1
405767,2,1
952717,2,1
175899,2,1
333082,3,2
386329,2,1
798796,3,2
767541,3,2
933145,2,1
672119,2,1
714216,3,2
157751,1,0
352544,2,1
414174,3,2
425185,1,0
364253,3,2
242686,1,0
542399,2,1
673425,3,2
745174,2,1
76571,3,2
422036,2,1
641880,3,2
409429,3,2
517834,2,1
557983,1,0
558025,3,2
922307,3,2
671610,3,2
972341,2,1
598001,3,2
677368,2,1
917087,3,2
518782,3,2
967032,3,2
1017321,3,2
947935,2,1
319562,3,2
578233,3,2
287947,3,2
1026070,2,1
523959,2,1
999391,2,1
905244,2,1
721918,3,2
62403,2,1
217938,2,1
546348,2,1
927756,2,1
34434,3,2
298406,3,2
675597,3,2
662291,2,1
691467,3,2
964545,2,1
282329,2,1
1005538,2,1
101898,2,1
931806,3,2
43958,2,1
477407,3,2
926618,2,1
764754,3,2
936281,2,1
964523,1,0
70439,2,1
682058,2,1
281462,3,2
585741,2,1
157375,3,2
237495,2,1
115399,2,1
521164,2,1
634701,1,0
267497,2,1
31601,3,2
25092,3,2
784216,2,1
198840,3,2
641664,2,1
1007420,2,1
237169,2,1
222303,3,2
806499,1,0
440708,2,1
644931,3,2
517717,3,2
693513,2,1
253421,2,1
891690,1,0
103951,3,2
294914,2,1
941599,3,2
424375,1,0
303561,3,2
40690,3,2
816267,3,2
262306,3,2
842645,2,1
773157,2,1
270322,3,2
740573,1,0
381085,2,1
1048848,2,1
618002,3,2
829516,3,2
231906,2,1
384572,2,1
355192,3,2
169267,2,1
943401,2,1
756473,3,2
607147,2,1
197595,3,2
337035,2,1
332044,3,2
426338,1,0
124315,1,0
861416,3,2
528364,2,1
874754,2,1
1044919,2,1
208300,2,1
703825,2,1
812535,2,1
1007729,3,2
331635,2,1
438004,2,1
443582,2,1
561201,3,2
347911,1,0
796764,2,1
178927,2,1
464852,1,0
632394,2,1
39287,3,2
116731,3,2
558350,2,1
645232,2,1
170380,2,1
855324,2,1
229598,2,1
112060,2,1
159312,2,1
909544,2,1
971538,2,1
606837,2,1
595600,2,1
304335,2,1
574588,1,0
934676,2,1
537082,3,2
858908,3,2
721296,3,2
364279,2,1
801607,2,1
353925,2,1
605989,2,1
16946,2,1
169682,3,2
950713,2,1
312887,2,1
358376,1,0
623942,3,2
112594,1,0
809234,2,1
438857,3,2
1047245,2,1
294443,2,1
630577,2,1
876595,2,1
368731,2,1
486867,3,2
232921,3,2
613127,3,2
68685,1,0
895402,3,2
293478,3,2
760891,3,2
176085,3,2
254463,2,1
41781,2,1
884791,2,1
270103,2,1
496881,2,1
98945,2,1
124638,1,0
423605,2,1
663357,2,1
692453,3,2
574448,3,2
670920,1,0
92049,3,2
718392,2,1
322119,3,2
509746,3,2
622141,2,1
424632,3,2
425005,2,1
982444,3,2
133634,2,1
869890,2,1
792975,2,1
545095,2,1
774781,2,1
238960,3,2
762236,2,1
419649,3,2
1030791,1,0
716548,2,1
9266,2,1
907916,3,2
390647,2,1
752033,3,2
371187,2,1
913533,3,2
334038,2,1
684902,2,1
412982,3,2
609183,2,1
84759,2,1
356337,2,1
1003730,1,0
507601,3,2
899517,3,2
891292,3,2
842745,1,0
524854,2,1
135334,3,2
317064,1,0
333279,2,1
892921,3,2
1016153,3,2
472878,2,1
688986,3,2
21423,2,1
144035,1,0
138655,2,1
854186,3,2
879870,1,0
513988,2,1
856573,3,2
382568,2,1
139940,2,1
333503,1,0
928897,3,2
706928,3,2
251209,1,0
647562,2,1
93841,2,1
419990,3,2
786102,3,2
36385,2,1
357636,2,1
1006649,2,1
701941,3,2
1029450,2,1
459921,2,1
855033,2,1
66328,2,1
416095,3,2
690664,2,1
949316,2,1
403780,2,1
888089,3,2
716582,1,0
977877,2,1
933569,3,2
838979,2,1
311034,1,0
923025,2,1
1048463,2,1
610391,2,1
191150,1,0
520575,3,2
890190,2,1
135956,1,0
512632,3,2
920032,3,2
320557,2,1
821178,2,1
15915,2,1
379953,3,2
950515,2,1
76976,2,1
13169,3,2
717283,2,1
665636,3,2
320281,2,1
372662,2,1
323987,3,2
191876,1,0
313881,2,1
514322,2,1
17196,3,2
143486,2,1
18292,2,1
397193,2,1
709301,3,2
659385,3,2
291910,2,1
305607,3,2
327736,2,1
146401,2,1
496310,2,1
491337,3,2
690337,2,1
551814,2,1
818556,3,2
618965,2,1
719755,3,2
5600,2,1
495526,2,1
63482,2,1
779556,2,1
84583,2,1
172431,3,2
316928,2,1
331427,1,0
684719,2,1
11308,3,2
705666,3,2
113375,2,1
4742,3,2
734687,1,0
192678,2,1
572489,3,2
454171,2,1
233064,2,1
181080,2,1
960714,2,1
571577,2,1
433627,2,1
12130,1,0
656551,2,1
467395,3,2
401341,3,2
260177,3,2
2994,2,1
645747,3,2
890238,3,2
662820,2,1
1010128,2,1
660639,2,1
636907,2,1
600724,2,1
1040499,1,0
907902,2,1
182219,3,2
280957,1,0
577199,2,1
421784,3,2
1013400,2,1
46232,2,1
991396,2,1
989657,2,1
548770,2,1
955084,2,1
536149,1,0
913962,3,2
850878,2,1
358059,1,0
207446,1,0
763838,2,1
940907,2,1
1044656,2,1
897875,3,2
18500,3,2
204363,3,2
519899,2,1
788828,3,2
360409,2,1
781630,3,2
295229,2,1
543824,1,0
121295,2,1
361450,2,1
562551,3,2
1028600,3,2
607012,2,1
939866,3,2
233909,3,2
616869,2,1
782046,2,1
781799,2,1
909687,3,2
667728,2,1
679519,2,1
532579,3,2
130584,3,2
447218,3,2
447049,3,2
941687,2,1
149547,2,1
28209,2,1
153721,3,2
486886,2,1
628054,2,1
401815,3,2
132487,2,1
417037,2,1
531674,2,1
717968,2,1
434272,3,2
783857,3,2
212484,2,1
443867,2,1
592004,3,2
566087,2,1
448297,2,1
85666,2,1
432761,3,2
44941,2,1
748482,1,0
219906,3,2
97421,2,1
93708,2,1
35164,2,1
248891,3,2
996086,2,1
963828,2,1
698225,2,1
945208,2,1
1007572,2,1
133004,1,0
181316,3,2
154021,2,1
919181,2,1
526490,2,1
928028,1,0
136818,2,1
523859,3,2
1024596,2,1
596046,2,1
566971,2,1
615788,3,2
252297,2,1
11135,2,1
303451,3,2
735654,2,1
297591,3,2
167057,3,2
463055,2,1
752206,2,1
735404,3,2
1026762,1,0
631110,2,1
851539,3,2
19913,2,1
379014,2,1
458196,2,1
520014,3,2
180143,3,2
478229,3,2
735553,3,2
884020,2,1
347059,2,1
501599,2,1
951216,2,1
17803,1,0
334278,3,2
829092,2,1
207268,3,2
689413,3,2
139457,2,1
243431,2,1
210909,2,1
897422,3,2
962802,2,1
1032616,2,1
379024,3,2
377781,2,1
936240,2,1
1033450,3,2
233546,2,1
983783,2,1
278906,3,2
74541,2,1
740845,2,1
683972,3,2
101622,2,1
950944,3,2
1020387,2,1
183174,2,1
361708,2,1
776163,1,0
414990,3,2
184782,2,1
692064,3,2
842764,3,2
160908,2,1
821906,2,1
20867,2,1
26588,3,2
712881,2,1
839805,3,2
1017278,3,2
661154,2,1
735018,3,2
623445,2,1
313067,2,1
870403,2,1
118635,2,1
51646,1,0
126461,3,2
938291,2,1
382122,3,2
958255,3,2
759884,2,1
8655,3,2
660594,3,2
212416,2,1
965351,3,2
480628,2,1
638134,3,2
469671,3,2
957500,3,2
997604,2,1
497248,2,1
844782,1,0
412936,1,0
268233,2,1
999253,3,2
730913,2,1
360960,2,1
561127,2,1
253884,3,2
745717,2,1
910107,1,0
312234,2,1
72744,2,1
887092,2,1
285999,2,1
827955,2,1
245385,3,2
765011,3,2
924753,2,1
805863,1,0
993646,3,2
190961,3,2
237680,3,2
722126,2,1
449203,2,1
477226,3,2
145344,3,2
775728,2,1
501058,2,1
847032,2,1
949874,3,2
627124,3,2
123534,3,2
127170,2,1
228610,3,2
580035,2,1
903678,3,2
780012,2,1
512055,2,1
496152,2,1
672260,2,1
54480,3,2
1001621,1,0
134557,3,2
119850,2,1
343853,3,2
156805,3,2
128791,2,1
83263,2,1
635254,3,2
234436,2,1
958903,2,1
567588,2,1
443795,2,1
821544,2,1
28654,2,1
76398,2,1
828142,2,1
375619,3,2
156816,2,1
630208,3,2
725283,2,1
1044452,2,1
329609,3,2
476506,3,2
538364,3,2
496608,3,2
280364,2,1
645191,3,2
293704,2,1
895615,3,2
565390,1,0
74095,2,1
829744,2,1
109787,3,2
958932,2,1
891503,3,2
239888,2,1
363925,3,2
369608,3,2
570726,2,1
547140,2,1
646037,3,2
969574,2,1
734573,1,0
844376,2,1
131660,2,1
754743,2,1
564509,2,1
811820,2,1
90329,3,2
786175,2,1
804999,3,2
366112,1,0
603976,3,2
1004111,1,0
480896,3,2
750195,2,1
759760,2,1
706121,2,1
458096,2,1
150567,3,2
210462,2,1
616400,2,1
137076,2,1
772447,3,2
486142,2,1
198103,3,2
116670,2,1
253304,2,1
817131,2,1
914240,2,1
401955,2,1
492765,2,1
930321,2,1
78898,3,2
758015,2,1
741982,3,2
583266,2,1
890228,2,1
526411,1,0
268543,3,2
364508,2,1
317037,2,1
261642,2,1
401471,2,1
634557,3,2
106712,1,0
217544,2,1
941402,3,2
965163,3,2
623121,3,2
1000961,2,1
877344,2,1
575826,3,2
956977,3,2
597156,3,2
59859,2,1
87897,2,1
442716,2,1
209945,2,1
371556,3,2
991106,2,1
190073,3,2
536991,2,1
84272,2,1
376236,1,0
758531,1,0
298869,3,2
288653,3,2
250256,3,2
932962,2,1
254441,2,1
652911,2,1
294925,2,1
76648,2,1
112139,3,2
501069,2,1
706596,2,1
437020,2,1
911299,2,1
159818,2,1
589629,2,1
969765,2,1
750025,3,2
736009,2,1
654167,2,1
478412,2,1
743670,1,0
474738,2,1
303686,2,1
234862,2,1
386643,2,1
754883,3,2
109816,3,2
605941,3,2
96259,3,2
360458,2,1
691358,2,1
1041096,3,2
226172,2,1
752384,3,2
770469,2,1
99233,3,2
359011,2,1
1005252,2,1
405123,2,1
893348,3,2
783952,2,1
899278,3,2
550701,2,1
502644,3,2
53800,2,1
187116,2,1
734651,2,1
116956,2,1
462004,3,2
88746,2,1
102641,2,1
611109,2,1
144356,3,2
35256,2,1
461852,2,1
1037078,2,1
73793,3,2
1049868,3,2
777920,2,1
239209,2,1
989982,2,1
1028634,3,2
830401,2,1
384236,3,2
562904,2,1
317865,2,1
74483,2,1
85315,2,1
581109,3,2
728418,2,1
206736,3,2
1014404,3,2
904344,2,1
1021076,3,2
894235,2,1
931021,2,1
109436,3,2
737344,2,1
368264,2,1
140763,2,1
134646,2,1
874675,3,2
15197,3,2
1030171,3,2
767226,3,2
779341,2,1
487770,3,2
723401,2,1
978793,3,2
385071,3,2
85470,2,1
652069,3,2
938109,1,0
172965,3,2
615806,2,1
825051,2,1
522971,3,2
508864,1,0
996282,2,1
232428,3,2
1046910,2,1
671260,2,1
544898,2,1
267760,2,1
764151,2,1
457925,3,2
180618,2,1
756526,1,0
666674,3,2
856,2,1
601671,2,1
854138,2,1
407200,2,1
1007534,2,1
672963,2,1
514988,1,0
734704,2,1
520635,3,2
20436,2,1
697114,2,1
932928,3,2
432532,3,2
954566,1,0
267546,1,0
956792,3,2
812193,2,1
310516,1,0
130351,2,1
730661,3,2
319545,2,1
530098,3,2
519236,2,1
39691,1,0
891487,2,1
692117,2,1
662044,2,1
186136,2,1
159386,2,1
875391,2,1
324591,2,1
483224,2,1
811451,3,2
291958,1,0
45255,2,1
970478,3,2
890423,2,1
999209,2,1
134017,3,2
603546,2,1
911548,2,1
624916,1,0
2639,2,1
786824,2,1
543704,3,2
452418,3,2
326883,1,0
417677,2,1
622764,2,1
713932,2,1
778592,1,0
848316,3,2
214017,2,1
481333,2,1
210236,3,2
890188,2,1
334211,3,2
301058,2,1
370957,2,1
865689,2,1
186222,2,1
345873,2,1
36535,2,1
822699,2,1
1048167,2,1
625828,3,2
525460,2,1
250457,3,2
567268,3,2
599742,3,2
981325,2,1
513759,2,1
619817,1,0
665608,1,0
505959,3,2
930668,1,0
550158,2,1
479545,3,2
1032339,3,2
299195,2,1
782872,1,0
159867,2,1
1012510,2,1
734554,2,1
288253,2,1
722713,1,0
635815,2,1
776669,2,1
937740,3,2
983265,2,1
49803,2,1
202220,2,1
83079,1,0
35264,3,2
380467,3,2
370276,2,1
578996,2,1
107454,1,0
672124,2,1
814655,2,1
1045168,1,0
1008169,3,2
469927,3,2
82807,3,2
234051,3,2
531790,2,1
388457,3,2
703227,2,1
799797,2,1
965975,2,1
510449,2,1
628349,1,0
623316,3,2
114482,3,2
378344,3,2
17622,1,0
781740,3,2
393814,2,1
628707,2,1
400462,2,1
1040763,2,1
796483,2,1
547286,2,1
837118,3,2
56361,3,2
482007,3,2
1023776,3,2
682619,3,2
519519,2,1
661834,2,1
266061,2,1
216795,2,1
2108,2,1
11535,3,2
534312,2,1
415656,3,2
188736,2,1
658093,2,1
398123,2,1
131994,3,2
563171,2,1
737181,1,0
1040272,2,1
398844,2,1
701007,2,1
434061,2,1
476699,1,0
909070,3,2
74797,2,1
822767,2,1
426834,2,1
387,2,1
345038,3,2
1005862,2,1
734976,2,1
33592,2,1
494971,2,1
258606,1,0
85603,2,1
80861,3,2
564892,2,1
948801,2,1
719624,1,0
839708,2,1
751347,2,1
297958,2,1
247853,3,2
291199,2,1
651220,2,1
694440,3,2
405962,3,2
651210,2,1
766788,2,1
551245,3,2
309991,3,2
895936,2,1
341314,3,2
789583,1,0
907514,2,1
409485,3,2
176612,3,2
34484,3,2
1022106,2,1
603372,2,1
41855,2,1
362296,2,1
964853,2,1
215215,2,1
792019,2,1
135782,1,0
589089,3,2
871511,3,2
929662,3,2
802772,3,2
833606,2,1
613130,2,1
895112,2,1
45711,2,1
810606,2,1
205622,3,2
502207,2,1
265268,3,2
113324,2,1
557237,2,1
105276,2,1
480066,2,1
1041178,2,1
381396,2,1
439427,2,1
566053,3,2
519788,2,1
30553,3,2
666961,2,1
333733,3,2
954626,1,0
774766,3,2
202642,2,1
872382,2,1
573461,3,2
981346,3,2
179802,2,1
879634,3,2
649563,2,1
786197,2,1
391597,2,1
166597,2,1
883191,3,2
618226,1,0
664779,2,1
41112,3,2
332110,3,2
898578,2,1
701375,2,1
401778,2,1
100803,2,1
936360,3,2
643704,3,2
190349,2,1
114432,2,1
872020,1,0
317388,2,1
128550,2,1
542555,2,1
431152,1,0
230705,2,1
694867,3,2
597708,2,1
41384,3,2
401672,2,1
962644,2,1
638823,2,1
518540,3,2
347910,2,1
1049630,2,1
874568,2,1
592099,2,1
409618,2,1
896734,2,1
1038600,2,1
658556,2,1
571236,3,2
164630,1,0
40013,1,0
97804,2,1
475310,3,2
454900,2,1
568859,3,2
896528,2,1
708415,2,1
566580,3,2
408881,2,1
361420,2,1
245910,2,1
313007,3,2
280847,2,1
178182,3,2
350865,1,0
495495,2,1
303535,1,0
350190,2,1
572114,2,1
838422,3,2
431565,2,1
362442,2,1
858065,2,1
1006620,2,1
664790,2,1
959978,2,1
284725,2,1
35166,3,2
309134,2,1
15418,2,1
131704,2,1
1018571,2,1
59646,2,1
385725,3,2
141826,2,1
453410,3,2
40873,2,1
35342,3,2
397338,3,2
153659,2,1
1002680,2,1
668913,1,0
256542,3,2
495867,3,2
659101,2,1
1006357,3,2
94448,2,1
508984,2,1
819808,2,1
571001,2,1
131818,3,2
711333,2,1
597187,2,1
293090,2,1
382421,2,1
329686,2,1
1018346,3,2
568550,3,2
206988,2,1
420163,2,1
518348,1,0
290281,3,2
980547,3,2
607009,3,2
962443,2,1
404302,2,1
600056,2,1
530238,2,1
818936,1,0
115398,3,2
789006,2,1
795998,1,0
777909,3,2
776368,3,2
448726,3,2
1010853,2,1
1024216,2,1
261528,2,1
434482,2,1
387661,2,1
722318,2,1
853834,2,1
651598,1,0
643839,3,2
749157,3,2
150938,1,0
356647,3,2
596058,3,2
840163,2,1
568751,2,1
571211,2,1
410836,2,1
479094,2,1
229081,3,2
767053,3,2
325309,2,1
226409,3,2
592020,3,2
1029953,3,2
349109,2,1
533174,2,1
930965,2,1
71851,2,1
455844,3,2
493621,3,2
535858,2,1
369938,3,2
842321,3,2
1010280,2,1
152692,3,2
243324,2,1
620771,3,2
483670,3,2
599853,2,1
147667,2,1
826691,2,1
862063,2,1
558284,2,1
575280,2,1
391582,2,1
114489,3,2
883446,2,1
576016,3,2
468007,2,1
258743,2,1
87739,3,2
159062,3,2
1019017,3,2
206752,1,0
1037396,3,2
289913,1,0
999524,2,1
503254,2,1
1045264,2,1
723550,3,2
306408,1,0
24076,1,0
530840,3,2
631870,3,2
639443,2,1
303902,2,1
867398,1,0
316070,1,0
422643,3,2
983255,2,1
624705,2,1
232105,2,1
428026,3,2
962462,2,1
411190,2,1
449541,2,1
972701,2,1
550668,2,1
435648,1,0
904977,2,1
813121,3,2
185921,1,0
496555,3,2
54340,2,1
470483,2,1
337695,3,2
914535,1,0
366811,2,1
431989,3,2
922404,3,2
429955,3,2
890392,2,1
176534,3,2
481124,1,0
922620,2,1
64725,2,1
456673,2,1
901347,3,2
377881,2,1
333633,2,1
337139,3,2
885078,3,2
595167,1,0
92966,3,2
253673,1,0
61048,2,1
389110,1,0
847308,2,1
703321,2,1
665712,3,2
986015,3,2
791393,2,1
361063,2,1
715156,3,2
729989,2,1
658576,3,2
317333,1,0
529566,2,1
279326,3,2
125507,2,1
1048159,2,1
862654,3,2
637132,3,2
276906,3,2
745894,2,1
598846,3,2
106307,3,2
582256,2,1
741129,1,0
767977,2,1
51973,2,1
789952,3,2
174797,2,1
324950,2,1
153596,2,1
763637,2,1
112691,2,1
803260,3,2
31559,2,1
571939,2,1
526232,2,1
547834,3,2
756514,2,1
428913,2,1
373767,2,1
80232,3,2
1019438,3,2
104484,1,0
186275,2,1
561747,3,2
141278,3,2
1036128,3,2
421019,1,0
583901,2,1
883786,2,1
1032951,3,2
938731,2,1
873297,2,1
472013,2,1
900631,2,1
819093,2,1
686397,3,2
978034,2,1
625709,2,1
322751,2,1
69286,2,1
997131,2,1
866236,2,1
387842,2,1
941230,1,0
736536,1,0
314673,1,0
575411,3,2
718472,2,1
687406,2,1
656021,3,2
626791,1,0
1009332,2,1
518999,2,1
91105,3,2
1040408,2,1
583617,2,1
595272,3,2
709011,2,1
584086,1,0
33003,2,1
186211,2,1
1037267,2,1
753118,2,1
31251,2,1
206840,3,2
305492,3,2
49016,3,2
48358,3,2
560355,3,2
365078,2,1
805604,3,2
546005,3,2
726787,3,2
1011954,2,1
580161,1,0
43266,2,1
927648,2,1
931715,3,2
1052047,2,1
1027327,3,2
127131,2,1
166435,3,2
779549,1,0
332867,3,2
233690,2,1
653832,3,2
716175,2,1
436987,2,1
42066,3,2
314567,1,0
290674,3,2
6010,3,2
308662,2,1
136592,2,1
953389,1,0
573584,2,1
181417,3,2
275161,2,1
817357,3,2
308468,3,2
75858,3,2
946772,2,1
600658,3,2
987032,2,1
278357,3,2
318792,3,2
312075,2,1
836803,2,1
491618,2,1
792163,3,2
435030,3,2
902349,2,1
503002,3,2
623282,3,2
675526,2,1
697636,3,2
178472,2,1
404780,2,1
560934,3,2
32033,2,1
663354,2,1
925614,2,1
305934,2,1
132340,2,1
37898,2,1
150226,2,1
37154,2,1
867961,3,2
331699,3,2
178607,2,1
496286,2,1
649533,2,1
445244,2,1
998411,3,2
221069,3,2
1033249,3,2
159277,3,2
79199,2,1
186415,2,1
835647,2,1
463650,2,1
605223,2,1
512041,2,1
876182,2,1
427370,3,2
514881,2,1
380483,1,0
143854,3,2
638035,3,2
456723,2,1
143307,2,1
570933,2,1
777446,3,2
523683,1,0
917235,2,1
397450,2,1
534081,2,1
1031582,2,1
450720,3,2
354240,3,2
712795,2,1
259834,2,1
458564,2,1
758938,2,1
416261,2,1
181613,2,1
141122,3,2
518680,2,1
659136,2,1
1029467,1,0
730449,3,2
15121,3,2
810141,3,2
41524,3,2
118454,2,1
961133,2,1
877102,2,1
736602,3,2
710172,1,0
573261,2,1
364407,2,1
429429,3,2
513125,2,1
802510,3,2
176068,1,0
429531,3,2
752161,2,1
767415,2,1
465943,2,1
794398,2,1
247044,3,2
391740,3,2
428744,2,1
47345,2,1
268222,2,1
881517,1,0
503146,2,1
1007088,2,1
142927,2,1
18233,1,0
56750,2,1
810011,2,1
741352,2,1
901752,3,2
936405,3,2
550428,3,2
571840,2,1
897155,2,1
678344,2,1
85069,2,1
221225,2,1
383795,2,1
936779,2,1
808287,3,2
556434,1,0
662519,2,1
518637,2,1
397056,2,1
730987,3,2
606943,2,1
663020,2,1
365919,2,1
729258,3,2
5192,2,1
732042,2,1
486239,1,0
971398,3,2
715483,2,1
628015,2,1
543050,2,1
656660,2,1
1015935,3,2
639196,2,1
712097,2,1
15228,3,2
407267,2,1
410295,3,2
692887,3,2
407885,2,1
366332,3,2
424986,2,1
617629,1,0
602131,2,1
909100,1,0
663449,2,1
364723,2,1
284612,3,2
133148,1,0
753259,2,1
952948,3,2
3297,2,1
1025816,3,2
921646,3,2
626798,3,2
479781,3,2
193760,2,1
350545,3,2
741815,2,1
174819,2,1
360507,3,2
655941,3,2
599176,3,2
495933,2,1
866370,2,1
162762,2,1
183127,2,1
505474,2,1
1034588,2,1
921285,3,2
422146,3,2
136413,2,1
978237,2,1
723847,1,0
204722,2,1
564950,2,1
813138,3,2
672917,2,1
913230,2,1
188895,2,1
425055,2,1
319402,2,1
431516,2,1
340758,3,2
737616,3,2
435008,2,1
58361,2,1
998317,2,1
68693,3,2
984785,1,0
551055,1,0
1003318,3,2
453234,2,1
241370,2,1
323653,2,1
436942,2,1
442241,2,1
947253,2,1
293314,3,2
67891,2,1
832996,2,1
664512,2,1
336249,3,2
423586,3,2
149631,3,2
224077,2,1
644177,2,1
10980,2,1
811216,3,2
20558,2,1
837281,3,2
613758,3,2
103462,2,1
437420,2,1
831419,3,2
764063,2,1
19415,3,2
896727,2,1
635328,3,2
53071,3,2
783499,2,1
846404,3,2
806834,3,2
112478,2,1
181053,2,1
911978,1,0
79346,2,1
473658,2,1
553315,2,1
172758,3,2
798931,3,2
824695,2,1
957098,2,1
445308,2,1
268516,1,0
583176,2,1
265110,2,1
470403,3,2
836574,2,1
238594,2,1
106762,3,2
446370,2,1
935715,3,2
896172,2,1
779053,3,2
811720,3,2
588724,2,1
577593,3,2
990292,1,0
321897,3,2
706575,3,2
549872,2,1
410049,2,1
233931,3,2
767438,3,2
543356,2,1
349518,3,2
307189,3,2
500079,2,1
671540,3,2
479325,2,1
253640,3,2
876891,2,1
837590,2,1
144572,2,1
944864,2,1
54357,2,1
165876,2,1
695479,2,1
87427,3,2
138523,2,1
479660,3,2
290810,3,2
973302,2,1
1027502,2,1
179252,2,1
289564,2,1
307244,3,2
127306,2,1
946912,3,2
35263,3,2
474749,2,1
546573,2,1
300193,1,0
957032,2,1
16793,2,1
451442,2,1
245005,2,1
426974,2,1
194122,3,2
233637,1,0
291829,3,2
581755,2,1
321268,2,1
695983,2,1
115237,3,2
730413,2,1
30252,2,1
69405,3,2
150382,3,2
973105,3,2
956793,2,1
587072,2,1
793931,3,2
1027371,2,1
174993,3,2
6401,2,1
768930,3,2
539481,3,2
946555,2,1
476288,2,1
80696,3,2
982663,3,2
339764,3,2
519617,2,1
589626,3,2
388124,2,1
863436,2,1
280583,3,2
910053,1,0
944463,3,2
289786,3,2
1049060,2,1
1043841,2,1
890343,2,1
266744,2,1
544712,2,1
786577,2,1
730333,2,1
997733,2,1
1032673,2,1
632779,2,1
984978,2,1
148904,2,1
568918,2,1
30839,2,1
117221,1,0
509307,3,2
16414,2,1
292829,2,1
229068,3,2
411357,3,2
161557,3,2
438436,2,1
1033016,2,1
275262,3,2
810989,3,2
363930,2,1
435482,2,1
413648,2,1
702978,3,2
590627,2,1
151689,3,2
855571,3,2
210368,2,1
730123,3,2
385373,3,2
545198,1,0
660976,3,2
147607,3,2
751423,2,1
68497,2,1
868289,2,1
626324,2,1
341995,2,1
993418,2,1
1031387,2,1
703739,3,2
866266,2,1
583663,2,1
972943,2,1
798181,2,1
863023,3,2
794617,2,1
277103,3,2
214443,2,1
579089,3,2
707575,2,1
1012318,3,2
412996,2,1
995977,3,2
181753,2,1
1011650,3,2
89690,3,2
920186,2,1
430934,2,1
